city,temperature,timestamp
Tokyo,30.2,2024-12-04T13:58:33.440206
Paris,30.0,2025-05-12T13:58:33.440210
Paris,-2.7,2024-11-07T13:58:33.440213
Tokyo,6.5,2024-08-18T13:58:33.440217
London,34.3,2024-09-02T13:58:33.440220
New York,30.1,2025-02-23T13:58:33.440224
Tokyo,33.7,2025-02-03T13:58:33.440227
Paris,-10.0,2025-06-09T13:58:33.440231
Sydney,10.2,2025-01-04T13:58:33.440234
New York,-4.0,2024-08-20T13:58:33.440238
Tokyo,23.6,2024-08-19T13:58:33.440241
Sydney,31.7,2024-10-28T13:58:33.440244
Tokyo,1.3,2025-05-21T13:58:33.440248
Sydney,-5.1,2024-12-25T13:58:33.440251
London,31.7,2025-04-20T13:58:33.440255
Sydney,14.5,2025-06-01T13:58:33.440258
Sydney,33.2,2025-06-18T13:58:33.440262
London,23.3,2025-06-19T13:58:33.440265
London,1.4,2025-04-01T13:58:33.440268
Tokyo,28.8,2025-06-15T13:58:33.440271
Tokyo,1.8,2024-09-16T13:58:33.440275
Sydney,-4.1,2025-03-23T13:58:33.440278
Sydney,29.1,2025-06-22T13:58:33.440282
Tokyo,35.0,2024-10-30T13:58:33.440285
London,-5.2,2025-02-20T13:58:33.440289
Tokyo,16.3,2024-09-27T13:58:33.440292
London,-9.3,2024-12-28T13:58:33.440295
Sydney,27.3,2024-08-24T13:58:33.440299
London,27.2,2025-04-12T13:58:33.440302
Sydney,29.2,2024-10-31T13:58:33.440305
Sydney,-0.8,2025-05-25T13:58:33.440309
Sydney,20.9,2025-03-04T13:58:33.440312
London,10.6,2025-04-01T13:58:33.440316
London,-2.6,2025-04-15T13:58:33.440319
Sydney,-6.1,2025-06-02T13:58:33.440323
Tokyo,28.7,2024-09-23T13:58:33.440326
Paris,20.0,2025-03-17T13:58:33.440329
Sydney,-1.7,2024-12-14T13:58:33.440333
Paris,1.3,2025-03-30T13:58:33.440336
Paris,-8.5,2025-07-09T13:58:33.440340
Sydney,-6.7,2025-01-09T13:58:33.440343
New York,20.8,2024-11-05T13:58:33.440346
Paris,17.1,2024-12-22T13:58:33.440350
Paris,29.4,2024-10-05T13:58:33.440353
Paris,11.9,2024-08-20T13:58:33.440587
Paris,5.0,2025-06-13T13:58:33.440600
Tokyo,11.4,2024-11-25T13:58:33.440606
Paris,18.6,2024-10-11T13:58:33.440611
Paris,19.7,2025-02-27T13:58:33.440615
Tokyo,15.3,2025-03-02T13:58:33.440619
New York,1.9,2025-04-28T13:58:33.440623
London,23.9,2025-03-15T13:58:33.440627
New York,15.3,2025-02-17T13:58:33.440630
London,10.7,2024-10-24T13:58:33.440634
London,0.9,2024-12-25T13:58:33.440638
London,1.4,2025-05-10T13:58:33.440641
New York,11.6,2025-02-25T13:58:33.440645
Tokyo,-9.3,2024-11-25T13:58:33.440649
Tokyo,18.1,2024-10-27T13:58:33.440652
Sydney,12.6,2025-07-25T13:58:33.440656
Tokyo,9.8,2024-08-27T13:58:33.440660
London,-6.1,2024-10-28T13:58:33.440663
Paris,20.3,2025-05-04T13:58:33.440667
Paris,29.9,2025-06-14T13:58:33.440671
New York,-2.6,2025-05-28T13:58:33.440674
Paris,30.1,2025-04-05T13:58:33.440678
Tokyo,8.4,2025-04-13T13:58:33.440681
London,22.0,2025-02-11T13:58:33.440684
Sydney,11.7,2024-08-17T13:58:33.440688
Sydney,-6.3,2025-05-06T13:58:33.440692
Tokyo,-2.7,2024-08-23T13:58:33.440695
Sydney,0.7,2025-03-02T13:58:33.440699
London,22.6,2025-06-13T13:58:33.440702
Sydney,-8.6,2025-07-08T13:58:33.440706
Paris,2.0,2024-08-20T13:58:33.440709
Tokyo,29.0,2025-02-26T13:58:33.440713
Paris,22.4,2024-11-22T13:58:33.440716
London,31.2,2024-08-21T13:58:33.440720
Paris,-5.0,2025-07-05T13:58:33.440723
New York,1.5,2025-02-25T13:58:33.440727
Tokyo,12.1,2025-04-08T13:58:33.440730
New York,-2.2,2025-05-08T13:58:33.440734
Tokyo,23.3,2025-07-19T13:58:33.440737
New York,19.2,2024-11-20T13:58:33.440741
London,-4.4,2025-02-02T13:58:33.440744
Paris,-1.5,2025-03-01T13:58:33.440748
London,3.2,2024-11-23T13:58:33.440752
Sydney,34.2,2024-10-12T13:58:33.440755
New York,5.7,2025-01-24T13:58:33.440759
Paris,-8.2,2025-02-19T13:58:33.440762
Sydney,33.1,2025-06-22T13:58:33.440766
New York,1.7,2025-05-12T13:58:33.440769
Paris,25.7,2025-05-07T13:58:33.440773
London,8.0,2025-04-20T13:58:33.440776
Sydney,-8.0,2025-06-13T13:58:33.440780
Paris,-3.1,2025-03-05T13:58:33.440783
Paris,27.3,2024-08-12T13:58:33.440786
Tokyo,2.8,2024-10-31T13:58:33.440790
Sydney,18.8,2024-08-08T13:58:33.440794
New York,8.9,2024-09-03T13:58:33.440797
Tokyo,-2.6,2025-05-19T13:58:33.440801
Sydney,30.6,2024-08-31T13:58:33.440805
Tokyo,11.9,2025-06-07T13:58:33.440808
New York,0.5,2025-02-27T13:58:33.440812
Paris,23.9,2025-01-07T13:58:33.440816
Paris,30.1,2024-12-23T13:58:33.440819
Paris,-4.8,2025-03-09T13:58:33.440822
Paris,8.4,2025-05-18T13:58:33.440826
Tokyo,-0.8,2025-05-19T13:58:33.440829
New York,-1.1,2025-01-26T13:58:33.440833
Paris,3.7,2025-01-03T13:58:33.440837
London,-2.5,2025-05-21T13:58:33.440840
Paris,-6.0,2025-03-31T13:58:33.440844
Tokyo,9.1,2024-09-29T13:58:33.440847
London,-2.3,2024-10-21T13:58:33.440850
London,29.0,2025-02-22T13:58:33.440854
New York,13.6,2024-11-19T13:58:33.440857
New York,16.3,2024-12-28T13:58:33.440861
New York,13.2,2024-09-06T13:58:33.440864
London,2.5,2024-12-09T13:58:33.440868
Paris,32.4,2024-07-27T13:58:33.440871
Paris,17.3,2024-11-23T13:58:33.440875
Paris,11.3,2025-04-08T13:58:33.440878
New York,1.3,2025-07-22T13:58:33.440882
New York,-6.3,2025-06-16T13:58:33.440885
Sydney,19.2,2024-09-29T13:58:33.440889
London,8.4,2025-02-15T13:58:33.440892
New York,28.4,2025-06-01T13:58:33.440896
London,29.0,2024-08-13T13:58:33.440899
Tokyo,24.9,2025-05-03T13:58:33.440902
New York,8.4,2024-07-26T13:58:33.440906
Paris,2.9,2025-04-01T13:58:33.440909
Tokyo,18.4,2025-03-03T13:58:33.440913
London,29.9,2025-01-13T13:58:33.440916
Paris,28.9,2025-07-05T13:58:33.440919
London,-3.0,2025-03-22T13:58:33.440923
Tokyo,16.7,2024-12-30T13:58:33.440926
Sydney,15.8,2024-09-15T13:58:33.440930
London,23.6,2025-01-14T13:58:33.440933
London,23.5,2025-04-26T13:58:33.440937
Tokyo,8.9,2025-06-25T13:58:33.440940
New York,3.7,2025-05-25T13:58:33.440944
New York,13.4,2024-10-16T13:58:33.440947
Tokyo,8.7,2025-06-11T13:58:33.440951
London,27.2,2025-02-08T13:58:33.440954
Sydney,6.3,2024-12-19T13:58:33.440957
Tokyo,3.7,2024-08-24T13:58:33.440961
New York,9.9,2024-08-17T13:58:33.440964
Paris,33.5,2025-04-23T13:58:33.440968
Sydney,20.6,2024-11-11T13:58:33.440971
Paris,18.0,2024-09-17T13:58:33.440975
Tokyo,5.6,2024-12-16T13:58:33.440979
Sydney,-10.0,2025-05-20T13:58:33.440982
Sydney,11.9,2025-01-18T13:58:33.440986
Sydney,-2.0,2024-08-13T13:58:33.440990
London,9.6,2024-12-09T13:58:33.440993
Sydney,5.5,2025-06-18T13:58:33.440996
Paris,-4.7,2025-06-29T13:58:33.441000
Paris,-4.7,2025-02-27T13:58:33.441003
London,24.8,2024-12-14T13:58:33.441006
London,3.4,2024-11-21T13:58:33.441010
Tokyo,-5.9,2025-07-08T13:58:33.441013
New York,-0.4,2024-12-02T13:58:33.441017
Tokyo,10.1,2024-10-10T13:58:33.441020
London,9.9,2025-04-03T13:58:33.441024
London,30.0,2024-10-03T13:58:33.441027
New York,31.0,2025-03-12T13:58:33.441031
Tokyo,20.9,2024-10-01T13:58:33.441034
Sydney,17.2,2024-12-14T13:58:33.441038
London,20.4,2025-02-21T13:58:33.441041
New York,-8.7,2025-06-06T13:58:33.441045
Sydney,28.6,2025-07-05T13:58:33.441048
Paris,26.6,2025-04-08T13:58:33.441052
Tokyo,3.3,2025-03-30T13:58:33.441056
New York,-4.0,2025-06-17T13:58:33.441059
Sydney,17.2,2024-10-06T13:58:33.441063
London,7.2,2025-05-08T13:58:33.441066
New York,30.2,2024-11-12T13:58:33.441069
Tokyo,20.1,2025-06-05T13:58:33.441073
London,14.7,2025-03-16T13:58:33.441076
Tokyo,16.2,2024-08-10T13:58:33.441080
Tokyo,10.7,2024-08-02T13:58:33.441083
Tokyo,12.4,2024-09-16T13:58:33.441087
New York,30.5,2025-03-26T13:58:33.441090
New York,-3.1,2024-10-20T13:58:33.441094
London,9.5,2025-05-26T13:58:33.441098
Paris,28.1,2025-02-14T13:58:33.441101
Tokyo,26.7,2024-11-24T13:58:33.441104
Paris,32.3,2025-05-31T13:58:33.441108
Tokyo,-4.0,2025-04-08T13:58:33.441111
Sydney,20.8,2024-10-23T13:58:33.441115
Tokyo,15.8,2024-11-07T13:58:33.441118
New York,-2.6,2025-07-25T13:58:33.441122
London,-1.3,2024-10-30T13:58:33.441125
Tokyo,3.6,2025-06-24T13:58:33.441129
Tokyo,21.4,2025-02-19T13:58:33.441132
London,30.1,2025-01-10T13:58:33.441135
Tokyo,-1.7,2025-05-18T13:58:33.441139
Paris,10.6,2025-04-14T13:58:33.441142
Paris,29.1,2025-02-27T13:58:33.441146
New York,7.1,2025-01-15T13:58:33.441149
London,0.5,2024-10-21T13:58:33.441153
Tokyo,30.3,2024-10-25T13:58:33.441157
New York,-3.7,2025-01-20T13:58:33.441160
Paris,10.6,2025-05-19T13:58:33.441163
New York,16.1,2025-02-13T13:58:33.441167
New York,-4.4,2024-10-24T13:58:33.441170
New York,26.6,2024-09-17T13:58:33.441174
Sydney,19.2,2025-02-01T13:58:33.441178
Sydney,26.0,2024-12-10T13:58:33.441181
Tokyo,28.1,2025-07-19T13:58:33.441184
Tokyo,6.1,2025-04-17T13:58:33.441188
Tokyo,-9.8,2025-03-25T13:58:33.441191
Sydney,-4.1,2024-09-03T13:58:33.441195
Paris,-7.2,2025-03-02T13:58:33.441198
Sydney,-7.0,2024-11-19T13:58:33.441202
New York,10.4,2024-11-25T13:58:33.441205
Sydney,3.2,2025-01-28T13:58:33.441208
Paris,7.8,2024-08-22T13:58:33.441212
London,4.5,2025-07-21T13:58:33.441215
Sydney,28.1,2025-07-02T13:58:33.441219
New York,23.6,2024-11-28T13:58:33.441222
Tokyo,28.2,2024-12-04T13:58:33.441226
Sydney,13.6,2025-04-29T13:58:33.441229
London,-9.1,2024-11-21T13:58:33.441233
Paris,28.5,2025-01-28T13:58:33.441236
New York,13.7,2024-10-11T13:58:33.441240
Sydney,-7.6,2025-03-08T13:58:33.441243
New York,22.6,2024-11-23T13:58:33.441247
Tokyo,-4.5,2024-11-18T13:58:33.441250
New York,25.3,2025-07-01T13:58:33.441254
London,28.2,2024-09-09T13:58:33.441257
Sydney,-4.6,2025-07-10T13:58:33.441261
Sydney,4.8,2025-06-25T13:58:33.441264
New York,17.8,2024-10-13T13:58:33.441268
Paris,25.7,2024-08-23T13:58:33.441271
Sydney,21.8,2025-06-07T13:58:33.441274
Sydney,5.5,2025-01-05T13:58:33.441278
Tokyo,10.9,2024-10-24T13:58:33.441281
Sydney,-6.6,2025-06-06T13:58:33.441285
New York,17.3,2024-09-30T13:58:33.441288
London,-3.9,2025-03-17T13:58:33.441292
Tokyo,27.1,2024-08-20T13:58:33.441295
Tokyo,6.9,2024-09-27T13:58:33.441298
Tokyo,33.1,2025-05-26T13:58:33.441302
Tokyo,-2.3,2025-04-17T13:58:33.441305
Sydney,4.1,2024-11-24T13:58:33.441309
Paris,25.4,2025-06-17T13:58:33.441313
Paris,-2.0,2024-11-10T13:58:33.441316
Paris,-6.0,2025-01-30T13:58:33.441319
Paris,-3.2,2025-07-25T13:58:33.441322
New York,15.0,2024-08-05T13:58:33.441600
Sydney,-5.6,2025-05-05T13:58:33.441613
London,-9.1,2025-04-21T13:58:33.441619
Sydney,6.9,2024-11-08T13:58:33.441624
New York,9.3,2025-06-26T13:58:33.441628
Tokyo,21.1,2024-08-02T13:58:33.441632
London,29.1,2024-10-26T13:58:33.441636
Paris,34.5,2024-08-13T13:58:33.441640
London,3.8,2024-08-14T13:58:33.441644
New York,8.8,2024-10-19T13:58:33.441647
London,22.4,2025-05-02T13:58:33.441651
Sydney,-5.6,2025-01-17T13:58:33.441654
Tokyo,30.0,2024-08-18T13:58:33.441658
Paris,15.2,2024-12-16T13:58:33.441662
Tokyo,13.5,2025-03-20T13:58:33.441666
New York,14.3,2024-12-18T13:58:33.441669
Paris,20.5,2025-05-05T13:58:33.441673
Sydney,3.3,2024-08-27T13:58:33.441677
Paris,18.4,2024-12-30T13:58:33.441680
Sydney,5.0,2025-06-20T13:58:33.441684
Paris,21.0,2025-04-08T13:58:33.441687
New York,14.3,2024-08-20T13:58:33.441691
London,-5.5,2025-07-14T13:58:33.441694
London,29.4,2025-06-08T13:58:33.441698
Tokyo,11.5,2024-07-31T13:58:33.441701
London,-7.4,2024-08-26T13:58:33.441705
New York,8.4,2025-07-02T13:58:33.441709
Tokyo,22.2,2024-08-12T13:58:33.441712
New York,17.0,2024-10-06T13:58:33.441716
London,2.3,2025-01-18T13:58:33.441719
New York,33.2,2025-01-07T13:58:33.441722
Paris,13.4,2024-10-19T13:58:33.441726
Paris,19.0,2025-02-22T13:58:33.441729
Paris,18.8,2024-11-07T13:58:33.441733
London,4.1,2024-10-05T13:58:33.441736
Tokyo,15.8,2025-01-28T13:58:33.441740
Sydney,14.3,2024-08-04T13:58:33.441743
Tokyo,9.5,2025-05-10T13:58:33.441747
Paris,-2.3,2025-02-24T13:58:33.441751
Tokyo,-4.6,2025-05-28T13:58:33.441754
Paris,25.5,2025-05-26T13:58:33.441757
London,-4.8,2025-06-01T13:58:33.441761
London,-9.6,2024-10-03T13:58:33.441765
London,-0.8,2024-12-25T13:58:33.441768
Sydney,12.7,2024-10-08T13:58:33.441772
Paris,0.7,2025-02-20T13:58:33.441776
Sydney,17.6,2024-07-30T13:58:33.441780
London,27.4,2024-11-16T13:58:33.441783
New York,1.9,2025-01-01T13:58:33.441787
Tokyo,9.9,2025-05-05T13:58:33.441791
Sydney,7.9,2024-08-01T13:58:33.441794
London,-3.9,2025-02-24T13:58:33.441798
Sydney,26.4,2024-10-09T13:58:33.441801
London,2.6,2025-03-09T13:58:33.441805
Sydney,-5.4,2025-05-04T13:58:33.441808
Tokyo,-1.8,2024-11-23T13:58:33.441812
Sydney,34.0,2024-10-25T13:58:33.441815
London,5.5,2024-10-18T13:58:33.441819
Sydney,22.0,2025-01-08T13:58:33.441822
Tokyo,3.2,2024-09-05T13:58:33.441826
London,28.3,2025-03-09T13:58:33.441829
New York,15.8,2025-05-13T13:58:33.441833
London,22.3,2025-02-01T13:58:33.441836
London,13.1,2025-06-04T13:58:33.441839
Sydney,-2.0,2025-01-04T13:58:33.441843
Paris,26.1,2024-09-19T13:58:33.441847
New York,2.8,2025-05-14T13:58:33.441850
New York,33.7,2025-01-15T13:58:33.441853
Sydney,10.3,2025-05-04T13:58:33.441857
London,-3.8,2025-05-30T13:58:33.441860
Paris,25.3,2025-01-10T13:58:33.441864
Paris,29.8,2024-10-29T13:58:33.441867
Sydney,21.3,2025-05-21T13:58:33.441870
Sydney,24.1,2025-02-04T13:58:33.441874
Sydney,33.1,2025-05-08T13:58:33.441877
Sydney,-4.8,2025-02-28T13:58:33.441881
London,33.6,2025-01-24T13:58:33.441884
Sydney,12.3,2024-11-17T13:58:33.441888
London,23.7,2024-10-25T13:58:33.441891
Tokyo,-4.8,2024-08-11T13:58:33.441895
Tokyo,28.3,2024-10-05T13:58:33.441898
Paris,34.2,2025-05-11T13:58:33.441902
Paris,5.2,2024-12-15T13:58:33.441905
Tokyo,7.5,2025-02-14T13:58:33.441908
London,31.9,2025-01-06T13:58:33.441912
London,29.9,2025-03-15T13:58:33.441915
Paris,2.1,2024-10-23T13:58:33.441919
New York,23.9,2025-02-11T13:58:33.441922
New York,4.4,2025-04-30T13:58:33.441926
London,19.8,2025-02-24T13:58:33.441929
Paris,-5.8,2024-11-26T13:58:33.441932
Paris,32.5,2025-01-19T13:58:33.441936
New York,10.0,2025-07-09T13:58:33.441939
Paris,32.2,2025-02-03T13:58:33.441943
Sydney,7.7,2025-01-15T13:58:33.441947
New York,0.9,2024-11-04T13:58:33.441950
Paris,29.5,2025-04-26T13:58:33.441954
London,27.9,2025-03-03T13:58:33.441957
Paris,18.5,2025-04-27T13:58:33.441961
Paris,-5.4,2024-11-15T13:58:33.441964
Sydney,20.5,2025-01-25T13:58:33.441968
Tokyo,17.4,2024-11-19T13:58:33.441971
Paris,6.9,2025-01-14T13:58:33.441974
Sydney,30.1,2024-09-19T13:58:33.441978
Tokyo,14.7,2024-12-13T13:58:33.441981
London,29.6,2025-05-25T13:58:33.441985
Tokyo,11.1,2024-08-29T13:58:33.441988
Tokyo,28.5,2024-11-05T13:58:33.441992
London,4.6,2025-02-21T13:58:33.441995
Sydney,-0.9,2025-06-06T13:58:33.441999
Sydney,-3.0,2025-04-11T13:58:33.442003
Sydney,10.3,2025-03-19T13:58:33.442006
New York,0.2,2025-02-19T13:58:33.442010
New York,-2.0,2025-02-12T13:58:33.442013
Sydney,16.3,2025-02-04T13:58:33.442016
London,7.6,2025-04-25T13:58:33.442020
New York,-1.3,2025-06-14T13:58:33.442023
Sydney,22.5,2025-01-29T13:58:33.442027
Paris,16.2,2024-12-12T13:58:33.442030
London,-4.5,2025-02-23T13:58:33.442034
Paris,23.0,2025-06-03T13:58:33.442037
Sydney,6.9,2025-03-25T13:58:33.442040
London,26.2,2024-08-10T13:58:33.442044
New York,28.6,2024-12-15T13:58:33.442047
Paris,8.4,2025-01-19T13:58:33.442051
Paris,1.1,2025-04-16T13:58:33.442054
Tokyo,24.3,2024-10-07T13:58:33.442057
New York,-5.7,2024-12-20T13:58:33.442061
Tokyo,26.9,2025-05-10T13:58:33.442064
London,32.9,2025-07-15T13:58:33.442068
Tokyo,22.8,2025-04-12T13:58:33.442071
London,-9.0,2024-10-22T13:58:33.442075
Sydney,-3.8,2024-09-06T13:58:33.442078
London,33.3,2024-08-20T13:58:33.442081
Paris,17.4,2024-11-18T13:58:33.442085
Paris,1.5,2024-11-06T13:58:33.442088
Sydney,-2.3,2025-01-26T13:58:33.442091
Paris,-6.8,2025-02-15T13:58:33.442095
Sydney,25.9,2025-01-17T13:58:33.442098
Paris,26.8,2025-02-23T13:58:33.442101
Sydney,12.7,2025-07-26T13:58:33.442105
London,-0.8,2025-01-19T13:58:33.442109
Sydney,0.1,2025-04-16T13:58:33.442112
Paris,27.0,2024-11-26T13:58:33.442116
Sydney,6.5,2025-01-27T13:58:33.442119
London,2.3,2025-03-26T13:58:33.442122
New York,4.2,2024-08-12T13:58:33.442126
New York,11.5,2025-03-10T13:58:33.442129
Sydney,0.5,2025-02-13T13:58:33.442132
Tokyo,-1.6,2025-07-04T13:58:33.442136
Paris,-1.6,2025-04-09T13:58:33.442140
Paris,3.8,2025-01-15T13:58:33.442143
London,-1.0,2024-09-27T13:58:33.442147
Paris,9.6,2024-12-16T13:58:33.442150
Sydney,21.0,2024-12-01T13:58:33.442153
Paris,5.8,2025-03-01T13:58:33.442157
Sydney,20.0,2024-12-10T13:58:33.442160
New York,17.1,2025-05-16T13:58:33.442163
New York,18.3,2024-11-17T13:58:33.442167
New York,2.0,2024-08-20T13:58:33.442170
Tokyo,-5.7,2024-09-02T13:58:33.442173
New York,16.6,2025-06-21T13:58:33.442177
Sydney,32.4,2024-11-12T13:58:33.442180
London,22.2,2024-12-06T13:58:33.442184
Paris,19.5,2024-07-27T13:58:33.442187
London,9.0,2024-12-09T13:58:33.442190
Paris,-7.3,2025-05-02T13:58:33.442194
Sydney,-5.0,2024-10-05T13:58:33.442197
New York,2.2,2025-06-09T13:58:33.442201
New York,5.4,2024-11-26T13:58:33.442204
Sydney,29.8,2025-06-12T13:58:33.442207
New York,18.5,2024-08-30T13:58:33.442211
New York,11.8,2025-02-24T13:58:33.442215
Sydney,-8.0,2024-11-16T13:58:33.442218
Paris,16.0,2024-12-31T13:58:33.442222
Paris,15.4,2025-07-21T13:58:33.442225
Tokyo,27.8,2024-08-31T13:58:33.442228
London,1.0,2025-07-02T13:58:33.442232
Tokyo,9.6,2025-07-10T13:58:33.442235
Sydney,-6.2,2024-10-25T13:58:33.442238
Sydney,-6.6,2025-02-13T13:58:33.442242
New York,-1.7,2025-06-29T13:58:33.442245
Paris,-9.6,2024-10-03T13:58:33.442249
New York,16.4,2025-05-27T13:58:33.442252
Paris,11.8,2025-04-30T13:58:33.442255
Sydney,14.1,2025-06-22T13:58:33.442259
New York,4.7,2025-05-26T13:58:33.442262
London,4.9,2024-10-24T13:58:33.442266
Paris,13.3,2024-12-29T13:58:33.442270
Tokyo,28.5,2024-12-25T13:58:33.442274
New York,24.9,2025-03-10T13:58:33.442277
London,2.1,2024-10-23T13:58:33.442280
New York,23.1,2024-10-26T13:58:33.442284
New York,18.0,2024-12-14T13:58:33.442287
New York,0.3,2024-09-24T13:58:33.442291
Tokyo,24.8,2024-09-06T13:58:33.442294
Tokyo,-7.7,2024-09-11T13:58:33.442298
Tokyo,-4.8,2024-11-19T13:58:33.442301
Sydney,18.7,2025-04-05T13:58:33.442305
New York,14.5,2024-08-27T13:58:33.442308
Tokyo,-4.8,2025-06-10T13:58:33.442312
Tokyo,8.4,2025-05-31T13:58:33.442315
Sydney,1.8,2025-05-24T13:58:33.442319
New York,27.1,2024-11-20T13:58:33.442322
Sydney,11.8,2025-03-28T13:58:33.442325
London,26.6,2024-11-24T13:58:33.442329
London,28.4,2024-09-26T13:58:33.442557
Paris,29.7,2025-07-07T13:58:33.442570
Sydney,28.5,2025-05-07T13:58:33.442576
New York,32.2,2025-06-21T13:58:33.442580
London,11.0,2025-01-01T13:58:33.442584
London,32.9,2025-01-25T13:58:33.442588
New York,9.0,2025-01-28T13:58:33.442591
Tokyo,9.0,2025-07-09T13:58:33.442595
Tokyo,28.8,2024-09-17T13:58:33.442599
Paris,-9.4,2025-06-15T13:58:33.442603
New York,29.8,2025-04-28T13:58:33.442643
London,28.6,2024-12-01T13:58:33.442650
New York,-8.8,2024-11-09T13:58:33.442654
Paris,10.7,2025-03-15T13:58:33.442659
Tokyo,17.4,2025-03-10T13:58:33.442663
Sydney,29.6,2025-06-18T13:58:33.442666
London,7.4,2024-10-05T13:58:33.442670
New York,14.1,2024-10-12T13:58:33.442674
Tokyo,1.0,2025-05-09T13:58:33.442678
Paris,9.4,2024-12-17T13:58:33.442681
New York,34.7,2024-11-02T13:58:33.442685
Paris,7.4,2024-12-03T13:58:33.442688
London,20.2,2025-06-28T13:58:33.442692
Paris,22.5,2025-06-05T13:58:33.442696
Tokyo,30.8,2024-10-23T13:58:33.442699
Paris,30.8,2024-11-11T13:58:33.442703
Tokyo,21.7,2024-08-06T13:58:33.442706
London,31.7,2025-05-10T13:58:33.442710
New York,19.6,2024-08-06T13:58:33.442714
London,30.9,2025-02-06T13:58:33.442717
London,5.4,2024-08-01T13:58:33.442721
London,26.7,2025-06-17T13:58:33.442724
New York,-9.4,2025-07-01T13:58:33.442728
Paris,30.7,2025-04-27T13:58:33.442732
London,-6.5,2024-10-04T13:58:33.442735
Sydney,18.8,2025-04-16T13:58:33.442739
Tokyo,-4.2,2025-06-02T13:58:33.442742
Tokyo,13.5,2024-08-03T13:58:33.442746
Paris,26.6,2025-04-03T13:58:33.442750
New York,21.6,2024-10-17T13:58:33.442753
Paris,15.2,2024-10-11T13:58:33.442757
New York,14.9,2024-12-28T13:58:33.442760
Paris,10.7,2025-01-03T13:58:33.442764
London,5.8,2024-12-27T13:58:33.442767
London,11.5,2025-05-21T13:58:33.442771
Paris,11.9,2025-03-18T13:58:33.442774
London,6.1,2025-06-25T13:58:33.442778
Paris,19.1,2025-03-02T13:58:33.442781
Sydney,28.5,2024-09-19T13:58:33.442785
London,1.2,2025-02-17T13:58:33.442789
Paris,34.9,2025-06-26T13:58:33.442792
Paris,2.2,2025-04-21T13:58:33.442796
London,-3.9,2025-06-14T13:58:33.442799
Sydney,4.1,2025-02-23T13:58:33.442803
London,33.7,2024-09-01T13:58:33.442806
London,32.1,2025-02-05T13:58:33.442810
Sydney,9.7,2025-07-16T13:58:33.442813
London,0.1,2025-05-23T13:58:33.442817
Tokyo,17.0,2025-02-12T13:58:33.442821
Paris,5.1,2024-11-09T13:58:33.442824
Paris,12.1,2024-09-10T13:58:33.442827
London,6.1,2025-01-27T13:58:33.442831
Tokyo,-5.8,2025-04-29T13:58:33.442835
London,-10.0,2024-11-08T13:58:33.442838
Sydney,33.1,2024-12-04T13:58:33.442842
Paris,8.5,2024-09-18T13:58:33.442846
New York,8.3,2024-09-13T13:58:33.442850
London,-0.9,2025-07-19T13:58:33.442853
London,-3.5,2024-10-12T13:58:33.442857
Tokyo,24.0,2024-09-05T13:58:33.442861
New York,-6.8,2024-08-05T13:58:33.442864
Paris,34.9,2024-10-26T13:58:33.442868
New York,24.9,2024-08-02T13:58:33.442871
London,16.1,2025-07-11T13:58:33.442875
New York,13.3,2025-07-13T13:58:33.442878
Tokyo,2.3,2024-08-28T13:58:33.442881
Paris,3.6,2025-04-13T13:58:33.442885
Tokyo,9.8,2025-05-23T13:58:33.442889
Paris,34.1,2025-02-04T13:58:33.442893
Paris,11.9,2025-03-24T13:58:33.442896
Tokyo,18.4,2025-05-05T13:58:33.442900
Sydney,10.1,2024-10-03T13:58:33.442903
Sydney,33.1,2024-10-06T13:58:33.442907
Tokyo,26.1,2024-10-27T13:58:33.442911
London,8.0,2024-09-03T13:58:33.442915
London,31.7,2025-04-16T13:58:33.442918
Sydney,12.3,2025-04-12T13:58:33.442922
New York,12.3,2025-07-10T13:58:33.442925
Paris,-1.2,2024-09-07T13:58:33.442929
Tokyo,32.1,2024-10-26T13:58:33.442932
London,28.0,2025-01-07T13:58:33.442936
Sydney,-4.0,2024-12-22T13:58:33.442939
London,19.8,2025-01-29T13:58:33.442942
New York,15.9,2025-04-28T13:58:33.442946
New York,4.1,2025-06-08T13:58:33.442950
Sydney,4.6,2025-02-19T13:58:33.442953
London,4.5,2025-05-06T13:58:33.442957
Tokyo,33.5,2024-12-19T13:58:33.442960
Sydney,7.5,2024-07-29T13:58:33.442964
Sydney,33.1,2024-08-13T13:58:33.442967
Paris,-3.5,2024-08-29T13:58:33.442971
New York,20.2,2024-10-06T13:58:33.442974
Tokyo,17.0,2024-10-18T13:58:33.442978
Tokyo,16.4,2024-09-02T13:58:33.442981
Paris,34.5,2024-09-02T13:58:33.442984
Sydney,17.0,2024-12-27T13:58:33.442988
New York,18.4,2025-01-19T13:58:33.442991
London,-7.5,2025-05-14T13:58:33.442995
New York,28.1,2025-03-28T13:58:33.442998
Tokyo,16.9,2025-02-22T13:58:33.443002
Tokyo,18.3,2025-07-06T13:58:33.443005
Paris,19.5,2024-12-03T13:58:33.443009
New York,-9.5,2025-06-21T13:58:33.443012
New York,28.3,2024-10-14T13:58:33.443016
Paris,34.4,2025-04-16T13:58:33.443019
Sydney,0.1,2024-08-20T13:58:33.443023
Sydney,32.5,2025-07-22T13:58:33.443027
London,20.8,2024-11-26T13:58:33.443030
Sydney,12.4,2025-03-06T13:58:33.443034
Paris,-7.4,2025-06-27T13:58:33.443037
Tokyo,-8.0,2025-04-08T13:58:33.443041
